collection_title,folder_title,field,role,relative_path,flat_filename,file_size_kb,original_url,cloudflare_url_template,status
Streaming Services,Starz,coverImageUrl,cover,streaming-services/starz/cover.webp,streaming-services__starz__cover.webp,3.62,https://imkaptain.github.io/nuvio-assets/assets/images/9e92f9b6.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/streaming-services/starz/cover.webp,SUCCESS
Streaming Services,Starz,titleLogoUrl,logo,streaming-services/starz/logo.webp,streaming-services__starz__logo.webp,11.68,https://imkaptain.github.io/nuvio-assets/assets/images/262762fd.webp,https://<YOUR_CLOUDFLARE_DOMAIN>/streaming-services/starz/logo.webp,SUCCESS
Streaming Services,Starz,focusGifUrl,hover,streaming-services/starz/hover.gif,streaming-services__starz__hover.gif,8441.24,https://64.media.tumblr.com/81fe52878aad139bc7b4ff5db7efc766/1e7a62d9e4b13b7a-a2/s500x750/740d23b1e14a96d02282d62190ee61e2a30aed4d.gifv,https://<YOUR_CLOUDFLARE_DOMAIN>/streaming-services/starz/hover.gif,SUCCESS
Streaming Services,Starz,heroBackdropUrl,backdrop,streaming-services/starz/backdrop.jpg,streaming-services__starz__backdrop.jpg,376.56,https://raw.githubusercontent.com/bramst0ne/prism-wallpapers/main/collections/providers/43-starz/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/streaming-services/starz/backdrop.jpg,SUCCESS
Streaming Services,Tubi TV,coverImageUrl,cover,streaming-services/tubi-tv/cover.png,streaming-services__tubi-tv__cover.png,456.83,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/streaming-services/tubi/tubi-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/streaming-services/tubi-tv/cover.png,SUCCESS
Streaming Services,Tubi TV,titleLogoUrl,logo,streaming-services/tubi-tv/logo.png,streaming-services__tubi-tv__logo.png,82.07,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/collections/companies/153734-tubi/logos/color/153734_color_1.png,https://<YOUR_CLOUDFLARE_DOMAIN>/streaming-services/tubi-tv/logo.png,SUCCESS
Streaming Services,Tubi TV,focusGifUrl,hover,streaming-services/tubi-tv/hover.gif,streaming-services__tubi-tv__hover.gif,6001.84,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/streaming-services/tubi/tubi-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/streaming-services/tubi-tv/hover.gif,SUCCESS
Streaming Services,Tubi TV,heroBackdropUrl,backdrop,streaming-services/tubi-tv/backdrop.jpg,streaming-services__tubi-tv__backdrop.jpg,341.91,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/collections/companies/153734-tubi/backdrops/t2_flat_1080p.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/streaming-services/tubi-tv/backdrop.jpg,SUCCESS
Genres,Action,coverImageUrl,cover,genres/action/cover.jpg,genres__action__cover.jpg,456.34,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/action/action-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/action/cover.jpg,SUCCESS
Genres,Action,titleLogoUrl,logo,genres/action/logo.png,genres__action__logo.png,27.76,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/action.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/action/logo.png,SUCCESS
Genres,Action,focusGifUrl,hover,genres/action/hover.jpg,genres__action__hover.jpg,565.04,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/action/action-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/action/hover.jpg,SUCCESS
Genres,Action,heroBackdropUrl,backdrop,genres/action/backdrop.jpg,genres__action__backdrop.jpg,1308.14,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/action/action-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/action/backdrop.jpg,SUCCESS
Genres,Adventure,coverImageUrl,cover,genres/adventure/cover.jpg,genres__adventure__cover.jpg,287.88,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/adventure/adventure-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/adventure/cover.jpg,SUCCESS
Genres,Adventure,titleLogoUrl,logo,genres/adventure/logo.png,genres__adventure__logo.png,110.91,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/ADVENTURE_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/adventure/logo.png,SUCCESS
Genres,Adventure,focusGifUrl,hover,genres/adventure/hover.jpg,genres__adventure__hover.jpg,355.48,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/adventure/adventure-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/adventure/hover.jpg,SUCCESS
Genres,Adventure,heroBackdropUrl,backdrop,genres/adventure/backdrop.jpg,genres__adventure__backdrop.jpg,1339.91,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/adventure/adventure-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/adventure/backdrop.jpg,SUCCESS
Genres,Animation,coverImageUrl,cover,genres/animation/cover.jpg,genres__animation__cover.jpg,397.72,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/animation/animation-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/animation/cover.jpg,SUCCESS
Genres,Animation,titleLogoUrl,logo,genres/animation/logo.png,genres__animation__logo.png,52.69,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/animation.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/animation/logo.png,SUCCESS
Genres,Animation,focusGifUrl,hover,genres/animation/hover.jpg,genres__animation__hover.jpg,478.62,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/animation/animation-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/animation/hover.jpg,SUCCESS
Genres,Animation,heroBackdropUrl,backdrop,genres/animation/backdrop.jpg,genres__animation__backdrop.jpg,1369.08,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/animation/animation-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/animation/backdrop.jpg,SUCCESS
Genres,Anime,coverImageUrl,cover,genres/anime/cover.jpg,genres__anime__cover.jpg,383.06,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/anime/anime-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/anime/cover.jpg,SUCCESS
Genres,Anime,titleLogoUrl,logo,genres/anime/logo.png,genres__anime__logo.png,43.84,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/anime.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/anime/logo.png,SUCCESS
Genres,Anime,focusGifUrl,hover,genres/anime/hover.jpg,genres__anime__hover.jpg,454.81,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/anime/anime-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/anime/hover.jpg,SUCCESS
Genres,Anime,heroBackdropUrl,backdrop,genres/anime/backdrop.jpg,genres__anime__backdrop.jpg,1548.7,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/anime/anime-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/anime/backdrop.jpg,SUCCESS
Genres,Comedy,coverImageUrl,cover,genres/comedy/cover.jpg,genres__comedy__cover.jpg,282.39,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/comedy/comedy-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/comedy/cover.jpg,SUCCESS
Genres,Comedy,titleLogoUrl,logo,genres/comedy/logo.png,genres__comedy__logo.png,30.71,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/comedy.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/comedy/logo.png,SUCCESS
Genres,Comedy,focusGifUrl,hover,genres/comedy/hover.jpg,genres__comedy__hover.jpg,353.84,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/comedy/comedy-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/comedy/hover.jpg,SUCCESS
Genres,Comedy,heroBackdropUrl,backdrop,genres/comedy/backdrop.jpg,genres__comedy__backdrop.jpg,1275.02,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/comedy/comedy-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/comedy/backdrop.jpg,SUCCESS
Genres,Crime,coverImageUrl,cover,genres/crime/cover.jpg,genres__crime__cover.jpg,333.82,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/crime/crime-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/crime/cover.jpg,SUCCESS
Genres,Crime,titleLogoUrl,logo,genres/crime/logo.png,genres__crime__logo.png,26.67,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/crime.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/crime/logo.png,SUCCESS
Genres,Crime,focusGifUrl,hover,genres/crime/hover.jpg,genres__crime__hover.jpg,420.18,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/crime/crime-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/crime/hover.jpg,SUCCESS
Genres,Crime,heroBackdropUrl,backdrop,genres/crime/backdrop.jpg,genres__crime__backdrop.jpg,1208.37,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/crime/crime-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/crime/backdrop.jpg,SUCCESS
Genres,Documentary,coverImageUrl,cover,genres/documentary/cover.jpg,genres__documentary__cover.jpg,326.67,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/documentary/documentary-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/documentary/cover.jpg,SUCCESS
Genres,Documentary,titleLogoUrl,logo,genres/documentary/logo.png,genres__documentary__logo.png,44.25,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/documentary.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/documentary/logo.png,SUCCESS
Genres,Documentary,focusGifUrl,hover,genres/documentary/hover.jpg,genres__documentary__hover.jpg,406.64,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/documentary/documentary-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/documentary/hover.jpg,SUCCESS
Genres,Documentary,heroBackdropUrl,backdrop,genres/documentary/backdrop.jpg,genres__documentary__backdrop.jpg,1270.07,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/documentary/documentary-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/documentary/backdrop.jpg,SUCCESS
Genres,Drama,coverImageUrl,cover,genres/drama/cover.jpg,genres__drama__cover.jpg,327.28,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/drama/drama-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/drama/cover.jpg,SUCCESS
Genres,Drama,titleLogoUrl,logo,genres/drama/logo.png,genres__drama__logo.png,28.95,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/drama.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/drama/logo.png,SUCCESS
Genres,Drama,focusGifUrl,hover,genres/drama/hover.jpg,genres__drama__hover.jpg,404.07,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/drama/drama-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/drama/hover.jpg,SUCCESS
Genres,Drama,heroBackdropUrl,backdrop,genres/drama/backdrop.jpg,genres__drama__backdrop.jpg,1177.5,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/drama/drama-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/drama/backdrop.jpg,SUCCESS
Genres,Family,coverImageUrl,cover,genres/family/cover.jpg,genres__family__cover.jpg,399.43,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/family/family-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/family/cover.jpg,SUCCESS
Genres,Family,titleLogoUrl,logo,genres/family/logo.png,genres__family__logo.png,30.34,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/family.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/family/logo.png,SUCCESS
Genres,Family,focusGifUrl,hover,genres/family/hover.jpg,genres__family__hover.jpg,493.43,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/family/family-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/family/hover.jpg,SUCCESS
Genres,Family,heroBackdropUrl,backdrop,genres/family/backdrop.jpg,genres__family__backdrop.jpg,1411.5,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/family/family-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/family/backdrop.jpg,SUCCESS
Genres,Fantasy,coverImageUrl,cover,genres/fantasy/cover.jpg,genres__fantasy__cover.jpg,135.72,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/fantasy/fantasy-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/fantasy/cover.jpg,SUCCESS
Genres,Fantasy,titleLogoUrl,logo,genres/fantasy/logo.png,genres__fantasy__logo.png,35.85,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/fantasy.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/fantasy/logo.png,SUCCESS
Genres,Fantasy,focusGifUrl,hover,genres/fantasy/hover.jpg,genres__fantasy__hover.jpg,212.45,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/fantasy/fantasy-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/fantasy/hover.jpg,SUCCESS
Genres,Fantasy,heroBackdropUrl,backdrop,genres/fantasy/backdrop.jpg,genres__fantasy__backdrop.jpg,1293.86,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/fantasy/fantasy-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/fantasy/backdrop.jpg,SUCCESS
Genres,History,coverImageUrl,cover,genres/history/cover.jpg,genres__history__cover.jpg,277.01,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/history/history-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/history/cover.jpg,SUCCESS
Genres,History,titleLogoUrl,logo,genres/history/logo.png,genres__history__logo.png,35.73,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/history.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/history/logo.png,SUCCESS
Genres,History,focusGifUrl,hover,genres/history/hover.jpg,genres__history__hover.jpg,355.57,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/history/history-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/history/hover.jpg,SUCCESS
Genres,History,heroBackdropUrl,backdrop,genres/history/backdrop.jpg,genres__history__backdrop.jpg,1091.4,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/history/history-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/history/backdrop.jpg,SUCCESS
Genres,Horror,coverImageUrl,cover,genres/horror/cover.jpg,genres__horror__cover.jpg,263.01,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/horror/horror-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/horror/cover.jpg,SUCCESS
Genres,Horror,titleLogoUrl,logo,genres/horror/logo.png,genres__horror__logo.png,31.69,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/horror.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/horror/logo.png,SUCCESS
Genres,Horror,focusGifUrl,hover,genres/horror/hover.jpg,genres__horror__hover.jpg,339.39,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/horror/horror-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/horror/hover.jpg,SUCCESS
Genres,Horror,heroBackdropUrl,backdrop,genres/horror/backdrop.jpg,genres__horror__backdrop.jpg,952.58,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/horror/horror-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/horror/backdrop.jpg,SUCCESS
Genres,K-Drama,coverImageUrl,cover,genres/k-drama/cover.jpg,genres__k-drama__cover.jpg,572.49,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/k-drama/k-drama-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/k-drama/cover.jpg,SUCCESS
Genres,K-Drama,focusGifUrl,hover,genres/k-drama/hover.jpg,genres__k-drama__hover.jpg,678.01,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/k-drama/k-drama-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/k-drama/hover.jpg,SUCCESS
Genres,K-Drama,heroBackdropUrl,backdrop,genres/k-drama/backdrop.jpg,genres__k-drama__backdrop.jpg,1117.24,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/k-drama/k-drama-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/k-drama/backdrop.jpg,SUCCESS
Genres,Martial Arts,coverImageUrl,cover,genres/martial-arts/cover.jpg,genres__martial-arts__cover.jpg,478.86,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/martial-arts/martial-arts-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/martial-arts/cover.jpg,SUCCESS
Genres,Martial Arts,titleLogoUrl,logo,genres/martial-arts/logo.png,genres__martial-arts__logo.png,85.73,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/Martial_Arts_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/martial-arts/logo.png,SUCCESS
Genres,Martial Arts,focusGifUrl,hover,genres/martial-arts/hover.jpg,genres__martial-arts__hover.jpg,563.92,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/martial-arts/martial-arts-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/martial-arts/hover.jpg,SUCCESS
Genres,Martial Arts,heroBackdropUrl,backdrop,genres/martial-arts/backdrop.jpg,genres__martial-arts__backdrop.jpg,1365.4,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/martial-arts/martial-arts-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/martial-arts/backdrop.jpg,SUCCESS
Genres,Music / Musical,coverImageUrl,cover,genres/music-musical/cover.jpg,genres__music-musical__cover.jpg,274.96,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/music-musical/music-musical-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/music-musical/cover.jpg,SUCCESS
Genres,Music / Musical,titleLogoUrl,logo,genres/music-musical/logo.png,genres__music-musical__logo.png,72.25,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/Music___Musical_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/music-musical/logo.png,SUCCESS
Genres,Music / Musical,focusGifUrl,hover,genres/music-musical/hover.jpg,genres__music-musical__hover.jpg,357.77,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/music-musical/music-musical-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/music-musical/hover.jpg,SUCCESS
Genres,Music / Musical,heroBackdropUrl,backdrop,genres/music-musical/backdrop.jpg,genres__music-musical__backdrop.jpg,1261.69,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/music-musical/music-musical-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/music-musical/backdrop.jpg,SUCCESS
Genres,Mystery,coverImageUrl,cover,genres/mystery/cover.jpg,genres__mystery__cover.jpg,349.19,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/mystery/mystery-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/mystery/cover.jpg,SUCCESS
Genres,Mystery,titleLogoUrl,logo,genres/mystery/logo.png,genres__mystery__logo.png,44.54,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/mystery.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/mystery/logo.png,SUCCESS
Genres,Mystery,focusGifUrl,hover,genres/mystery/hover.jpg,genres__mystery__hover.jpg,439.72,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/mystery/mystery-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/mystery/hover.jpg,SUCCESS
Genres,Mystery,heroBackdropUrl,backdrop,genres/mystery/backdrop.jpg,genres__mystery__backdrop.jpg,1245.83,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/mystery/mystery-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/mystery/backdrop.jpg,SUCCESS
Genres,Romance,coverImageUrl,cover,genres/romance/cover.jpg,genres__romance__cover.jpg,203.63,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/romance/romance-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/romance/cover.jpg,SUCCESS
Genres,Romance,titleLogoUrl,logo,genres/romance/logo.png,genres__romance__logo.png,67.82,https://github.com/luckynumb3rs/stremio-perfect-setup/blob/main/collections/genres/title/romance.png?raw=true,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/romance/logo.png,SUCCESS
Genres,Romance,focusGifUrl,hover,genres/romance/hover.jpg,genres__romance__hover.jpg,292.45,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/romance/romance-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/romance/hover.jpg,SUCCESS
Genres,Romance,heroBackdropUrl,backdrop,genres/romance/backdrop.jpg,genres__romance__backdrop.jpg,1140.54,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/romance/romance-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/romance/backdrop.jpg,SUCCESS
Genres,Romantic Comedy,coverImageUrl,cover,genres/romantic-comedy/cover.jpg,genres__romantic-comedy__cover.jpg,263.6,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/romantic-comedy/romantic-comedy-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/romantic-comedy/cover.jpg,SUCCESS
Genres,Romantic Comedy,titleLogoUrl,logo,genres/romantic-comedy/logo.png,genres__romantic-comedy__logo.png,70.95,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/Romantic_Comedy_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/romantic-comedy/logo.png,SUCCESS
Genres,Romantic Comedy,focusGifUrl,hover,genres/romantic-comedy/hover.jpg,genres__romantic-comedy__hover.jpg,338.02,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/romantic-comedy/romantic-comedy-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/romantic-comedy/hover.jpg,SUCCESS
Genres,Romantic Comedy,heroBackdropUrl,backdrop,genres/romantic-comedy/backdrop.jpg,genres__romantic-comedy__backdrop.jpg,1319.47,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/romantic-comedy/romantic-comedy-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/romantic-comedy/backdrop.jpg,SUCCESS
Genres,Science Fiction,coverImageUrl,cover,genres/science-fiction/cover.jpg,genres__science-fiction__cover.jpg,354.78,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/science-fiction/science-fiction-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/science-fiction/cover.jpg,SUCCESS
Genres,Science Fiction,titleLogoUrl,logo,genres/science-fiction/logo.png,genres__science-fiction__logo.png,56.08,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/Science_Fiction_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/science-fiction/logo.png,SUCCESS
Genres,Science Fiction,focusGifUrl,hover,genres/science-fiction/hover.jpg,genres__science-fiction__hover.jpg,441.9,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/science-fiction/science-fiction-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/science-fiction/hover.jpg,SUCCESS
Genres,Science Fiction,heroBackdropUrl,backdrop,genres/science-fiction/backdrop.jpg,genres__science-fiction__backdrop.jpg,1120.4,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/science-fiction/science-fiction-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/science-fiction/backdrop.jpg,SUCCESS
Genres,Sports,coverImageUrl,cover,genres/sports/cover.jpg,genres__sports__cover.jpg,311.53,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/sports/sports-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/sports/cover.jpg,SUCCESS
Genres,Sports,titleLogoUrl,logo,genres/sports/logo.png,genres__sports__logo.png,71.11,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/Sports_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/sports/logo.png,SUCCESS
Genres,Sports,focusGifUrl,hover,genres/sports/hover.jpg,genres__sports__hover.jpg,386.99,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/sports/sports-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/sports/hover.jpg,SUCCESS
Genres,Sports,heroBackdropUrl,backdrop,genres/sports/backdrop.jpg,genres__sports__backdrop.jpg,1226.55,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/sports/sports-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/sports/backdrop.jpg,SUCCESS
Genres,Stand-Up Comedy,coverImageUrl,cover,genres/stand-up-comedy/cover.jpg,genres__stand-up-comedy__cover.jpg,516.58,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/stand-up-comedy/stand-up-comedy-cover.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/stand-up-comedy/cover.jpg,SUCCESS
Genres,Stand-Up Comedy,titleLogoUrl,logo,genres/stand-up-comedy/logo.png,genres__stand-up-comedy__logo.png,82.36,https://raw.githubusercontent.com/ImKaptain/nuvio-assets/main/TitleLogos/Stand_Up_Comedy_TitleLogo.png,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/stand-up-comedy/logo.png,SUCCESS
Genres,Stand-Up Comedy,focusGifUrl,hover,genres/stand-up-comedy/hover.jpg,genres__stand-up-comedy__hover.jpg,576.03,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/stand-up-comedy/stand-up-comedy-hover.gif,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/stand-up-comedy/hover.jpg,SUCCESS
Genres,Stand-Up Comedy,heroBackdropUrl,backdrop,genres/stand-up-comedy/backdrop.jpg,genres__stand-up-comedy__backdrop.jpg,1137.86,https://raw.githubusercontent.com/ImKaptain/nuvio-art/main/art/genres/stand-up-comedy/stand-up-comedy-backdrop.jpg,https://<YOUR_CLOUDFLARE_DOMAIN>/genres/stand-up-comedy/backdrop.jpg,SUCCESS
